Date,Open,High,Low,Close,Adj Close,Volume
3/24/2020,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7547350000
3/25/2020,2457.77002,2571.419922,2407.530029,2475.560059,2475.560059,8285670000
3/26/2020,2501.290039,2637.01001,2500.719971,2630.070068,2630.070068,7753160000
3/27/2020,2555.870117,2615.909912,2520.02002,2541.469971,2541.469971,6194330000
3/30/2020,2558.97998,2631.800049,2545.280029,2626.649902,2626.649902,5746220000
3/31/2020,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6568290000
4/1/2020,2498.080078,2522.75,2447.48999,2470.5,2470.5,5947900000
4/2/2020,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6454990000
4/3/2020,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6087190000
4/6/2020,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6391860000
4/7/2020,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7040720000
4/8/2020,2685,2760.75,2663.300049,2749.97998,2749.97998,5856370000
4/9/2020,2776.98999,2818.570068,2762.360107,2789.820068,2789.820068,7880140000
4/13/2020,2782.459961,2782.459961,2721.169922,2761.629883,2761.629883,5274310000
4/14/2020,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000
4/15/2020,2795.639893,2801.879883,2761.540039,2783.360107,2783.360107,5203390000
4/16/2020,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5179990000
4/17/2020,2842.429932,2879.219971,2830.879883,2874.560059,2874.560059,5792140000
4/20/2020,2845.620117,2868.97998,2820.429932,2823.159912,2823.159912,5220160000
4/21/2020,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5075830000
4/22/2020,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5049660000
4/23/2020,2810.419922,2844.899902,2794.26001,2797.800049,2797.800049,5756520000
4/24/2020,2812.639893,2842.709961,2791.76001,2836.73999,2836.73999,5374480000
4/27/2020,2854.649902,2887.719971,2852.889893,2878.47998,2878.47998,5194260000
4/28/2020,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5672880000
4/29/2020,2918.459961,2954.860107,2912.159912,2939.51001,2939.51001,6620140000
4/30/2020,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6523120000
5/1/2020,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4753160000
5/4/2020,2815.01001,2844.23999,2797.850098,2842.73999,2842.73999,4723140000
5/5/2020,2868.879883,2898.22998,2863.550049,2868.439941,2868.439941,5129590000
5/6/2020,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4861920000
5/7/2020,2878.26001,2901.919922,2876.47998,2881.189941,2881.189941,5164640000
5/8/2020,2908.830078,2932.159912,2902.879883,2929.800049,2929.800049,4857160000
5/11/2020,2915.459961,2944.25,2903.439941,2930.189941,2930.189941,4807320000
5/12/2020,2939.5,2945.820068,2869.590088,2870.120117,2870.120117,5107710000
5/13/2020,2865.860107,2874.139893,2793.149902,2820,2820,6143130000
5/14/2020,2794.540039,2852.800049,2766.639893,2852.5,2852.5,5641920000
5/15/2020,2829.949951,2865.01001,2816.780029,2863.699951,2863.699951,5477040000
5/18/2020,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6364290000
5/19/2020,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4969330000
5/20/2020,2953.629883,2980.290039,2953.629883,2971.610107,2971.610107,4992970000
5/21/2020,2969.949951,2978.5,2938.570068,2948.51001,2948.51001,4966940000
5/22/2020,2948.050049,2956.76001,2933.590088,2955.449951,2955.449951,3952800000
5/26/2020,3004.080078,3021.719971,2988.169922,2991.77002,2991.77002,5837060000
5/27/2020,3015.649902,3036.25,2969.75,3036.129883,3036.129883,6371230000
5/28/2020,3046.610107,3068.669922,3023.399902,3029.72998,3029.72998,5402670000
5/29/2020,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000
6/1/2020,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4673410000
6/2/2020,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000
6/3/2020,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117,5989560000
6/4/2020,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000
6/5/2020,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8617590000
6/8/2020,3199.919922,3233.129883,3196,3232.389893,3232.389893,8437380000
6/9/2020,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000
6/10/2020,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000
6/11/2020,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7018890000
6/12/2020,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000
